Household_ID,Total_HH_Income,HH_Weight
13553,80509,4768.98
19320,276761,3516.46
76922,10800,4211.01
77426,151119,4312.68
31856,38226,700.26
69852,185330,197.42
87483,121200,393.73
4405,55000,1223.74
29712,31400,1081.26
64720,59953,1691.1
3894,349530,1522.4
38154,38374,841.2
27095,97656,207.52
54120,57306,1835.46
68623,157651,1040.12
79844,77700,3724.68
7949,66000,2981.87
84212,128387,2913.03
29991,183451,1843.89
82935,170105,2394.02
894,24614,795.38
19766,97016,1807.48
19381,40579,3532.87
37534,88000,567.37
44124,97506,3013.85
54557,65311,1027.31
20165,149821,2117.05
28515,182059,402.14
8729,50000,2746.84
45924,203355,5509.77
85343,100080,2263.09
18098,93102,2118.53
20847,53550,3449.64
86856,6400,664.51
8198,77050,2530.11
65098,20000,2826
6369,232976,1573.65
35238,169100,280.81
46995,202570,4528.29
67244,50178,625.63
50283,114301,1409.18
24274,42583,3772.64
21809,273826,2171.26
74636,138541,922.71
52945,49051,1172.71
53261,139035,930.55
74774,67571,734.29
85335,143804,2380.31
47601,210452,1210.76
5215,147594,964.59
72607,6000,629.61
28752,89052,369.95
51647,34416,807.66
21311,80703,2619.58
12940,89070,2717.13
22118,133947,2441.11
24323,270403,2286.54
42014,3600,4427.44
27626,85003,482.92
59133,31162,1561.69
86119,31000,2187.89
6496,122600,1760.57
14570,83491,2183.82
40958,57050,1453.33
21556,158000,4184.99
4380,233592,4261.78
40585,169042,3368.27
56580,48411,1164.07
10742,40000,4246.82
32176,62500,2836.55
9094,40198,4330.63
77504,238836,2348.95
41249,364500,2274.33
35631,35020,3764.9
17014,134357,4526.32
59740,25051,2369.41
8501,18260,3464.95
7433,110000,4341.71
20149,4200,2118.2
68434,36420,521.84
22683,80028,2551.92
79655,40001,2131.21
16180,239474,6525.31
56276,85002,1760.8
39824,22065,3703.33
8198,77050,3781.63
40077,70201,2847.99
43613,78604,2250.45
86102,159209,2836.95
60614,200806,4975.25
12613,112602,3892.58
88397,106003,560.78
16409,8000,3229.48
16981,77580,1708.65
41079,33708,1247
12652,150254,3230.34
37448,27114,384.64
20497,56000,3630.53
11682,27010,2384.17
48988,84015,2488
33049,165936,3730.33
23740,125003,3266.12
32256,278877,2738.67
35482,348378,2354.99
7056,35572,3753.47
41746,9649,1273.33
31209,44216,515.11
57589,335168,1525.29
89064,92678,479.35
57081,271856,870
1173,62764,853.1
83489,29302,3788.5
42383,9552,1878.92
55298,51634,888.97
57248,160500,1101.16
40175,19037,2606.92
84244,173757,2582.98
20910,50002,7999.55
47904,40000,2602.22
22060,133470,2338.08
7653,157602,2328.09
29115,163124,1100.51
78153,221099,1593.95
9513,105000,2892.69
49203,50783,2320.39
40073,322087,4972.64
9990,255094,2510.73
47729,57416,2011.21
4860,240305,2395.24
88779,140081,395.47
45123,35022,3695.35
84093,67441,1632.82
26650,198530,243.92
76275,65122,1338.09
84850,68000,2996.71
36050,88095,2624.33
10160,24709,3082.04
14553,140016,4320.59
47680,41915,2457.43
82585,100742,1951.04
34043,253009,161.83
42193,43000,2854.38
76795,59256,1657.25
66311,205010,588.62
28750,154000,664.3
71017,77827,2437.68
8055,55010,2586.81
40165,52308,4778.96
31036,25720,426.41
37454,118400,949.74
76849,27674,1233.61
50195,42632,4010.46
72321,156464,451.59
59163,128921,899.28
70863,119104,1693.23
86685,65000,4847.18
57157,15318,844.58
45781,47000,2510.78
52034,0,1376.69
19399,192950,2070.06
70193,135000,4090.72
77958,394804,2355.43
31644,40001,655.46
36866,201,3599.26
66382,149210,564.39
71663,58111,559.65
80726,15000,1770.28
22489,63510,4824.44
52803,38003,3936.14
39717,355543,2363.44
30364,239000,1276.92
67892,121001,587.72
23420,75516,3832.78
28765,187289,304.19
47726,111286,3287.88
83506,21307,2017.53
8572,99080,4002.51
58937,175772,755.66
78701,145225,2994.15
62450,44159,2554.5
64919,40400,2130.86
36775,206555,2372.65
30693,145091,1230.85
64635,115208,2899.55
23427,97035,3241.68
36368,251483,2461.41
18348,198000,3227.92
10160,24709,2527.27
44961,72765,5098.19
87277,144087,308.42
40541,82495,5125.28
42898,244000,4395.37
77216,32000,1720.57
51233,55276,3958.58
77851,150192,1993.68
65017,74220,1864.7
3374,220892,2781.8
77332,85528,2334.88
4363,103370,1840.37
67792,650,467.53
17135,0,1815.68
75228,119240,812.75
31520,49596,652.16
49859,10182,2914.4
52750,96002,1093.02
19541,78000,3882.29
46941,11482,2907.19
47681,26664,4618.09
36842,202659,2712.56
14195,265207,3109.34
21950,40429,2035.62
68742,80000,338.31
18061,34367,3846.16
30809,255283,1645.74
86188,90010,1955.02
5882,42516,1484.05
19429,119100,1937.65
86849,51775,568.51
35487,72101,2589.43
59169,103246,1269.13
59802,101200,1666.21
87554,72028,516.98
4138,91031,1987.76
77485,64981,2113.29
56752,142000,950.47
28822,70751,348.44
14594,56002,2365.92
3001,65064,295.98
25876,35005,4043.1
37300,24160,587.41
27824,108620,207.85
1385,121334,808.35
78072,152141,3210.73
56915,60400,797.35
58709,54201,1723.47
85461,197400,2656.33
86953,285171,388.44
75141,153500,1066.8
28214,33000,336.03
81556,129757,2317.45
26443,106133,3452.62
28085,73101,779.58
83175,160155,5012.4
81612,33045,1540.62
14749,38060,2208.13
71495,215011,828.42
81049,120000,2271.5
75082,66303,992.8
41317,37000,1905.71
13265,311324,4956.31
58347,214201,1040.7
4843,9492,1446.52
45786,44026,2510.78
41548,53515,2125.8
61413,19980,2591.28
55756,25644,1051.85
54291,88501,903.02
17189,120000,1587.22
5600,135370,1118.2
35126,33500,426.38
63903,59000,2297.02
43041,68530,4512.29
56541,119111,897.3
75492,250013,796.92
47618,59202,2089.94
1577,190822,676.52
14629,101864,4341.25
16419,39456,5565.93
63304,27003,3589.28
31242,80006,577.84
42039,147415,2460.98
27422,55000,349.06
81773,91014,2041.92
71810,123540,1058.48
81821,57011,1763.33
72594,30000,846.04
7314,58056,5384.92
3449,173000,1436.74
16846,40000,2386.88
69451,185934,407.05
9400,60001,2860.12
23158,119508,1781.74
53522,15258,733.37
77691,439078,2710.04
40708,73584,4912.9
61155,126078,2616.07
5226,123792,1379.27
52101,20758,1751.42
4466,165850,4163.71
12160,28790,1938.38
9865,55725,2782.75
19684,150691,3627.87
50974,516526,3207.06
40051,85023,4367.02
4311,71230,2705.69
55400,45703,831.79
76346,31000,1711.65
42452,99016,2470.2
12239,198741,4560.58
73452,7501,1978.78
68284,233000,885.58
23156,63332,2185.16
47172,113387,5676.61
80322,42490,3061.49
39955,142803,3399.28
36173,166750,2487.05
60647,143260,2825.68
47933,68155,2587.4
66404,510811,407.03
53267,57002,1105.76
35264,51600,212.89
55306,33002,1251.08
61892,24001,2753.02
82450,141162,5071.57
26447,136000,2499.3
83534,70474,2569.91
73943,92031,2425.15
78134,1338801,2635.13
58669,194546,1174.38
34020,144527,275.89
59767,79400,1601.84
22858,145524,3922.83
15722,12000,4431.52
55018,36179,757.79
23121,204178,3187.84
28359,65577,764.5
56489,55042,770.06
1774,341653,1405.07
28923,23400,1689.24
20541,110812,2297.62
21381,31011,2463.78
40286,74650,1865.18
27605,94487,430.74
28422,163030,420.96
38948,151644,2172.58
45688,58600,3726.59
78535,102002,3063.32
25467,31789,2972
11817,139406,2587.95
60008,1762,2283.56
10744,9822,2524.98
25633,41231,3891.54
4678,183574,1481.82
1853,25621,810.01
88516,846592,239.55
77465,64440,2182.19
80919,72010,1975.64
72010,174379,464.8
36139,33874,1889.36
60888,83982,5036.15
49556,228007,1754.96
629,25000,1134.76
31361,128836,838.9
9535,6000,2338.25
39496,181655,2275.24
12666,52881,3011.36
62965,88067,2178.78
24528,95033,1411.27
3450,247680,2843.21
48671,98400,3533.61
89154,73000,529.65
40363,25784,2269.56
79218,17921,1636.55
47201,0,2557.65
21126,56456,5635.4
41986,132463,1331.95
1780,60930,1089.52
52041,81650,1022.52
50870,86228,1594.76
62608,71472,4782.49
36244,143004,3473.99
3208,52785,275.02
71517,6002,1278.87
26881,17281,332.74
83430,43620,2268.51
49272,207800,1677.11
10017,33780,3931.09
28104,153801,1022.95
87688,80004,422.17
65759,38000,5367.82
11350,95060,2537.59
39922,88028,2295.84
54905,44192,916.75
17179,102576,1889.03
14051,305745,2078.35
82171,26536,2076.72
61260,9872,2969.18
54550,21146,1601.68
12663,122245,4167.93
15320,141009,4981.74
16834,52848,2245.14
38483,84,850.6
65377,28804,2718.42
37605,193500,661.84
81661,35500,2220.45
49540,60000,1431.94
24339,227085,2480.26
73442,68300,1994.75
42383,9552,1794.43
41747,37551,1248.54
16927,47000,1833.01
83482,75640,1769.2
7524,20000,3425.67
58517,155665,1786.16
44115,10332,2222.72
5508,39300,909.41
24788,40004,1405.01
54957,76707,2131.19
81117,34000,1663.67
26049,130342,2855.92
80187,189020,4137.12
78735,179000,1279.05
54034,40000,674.98
80612,102704,2050.16
28882,134448,738.35
66441,1,501.65
69270,173040,381.57
73943,92031,2468.62
377,16300,2648.65
17874,212500,3859.47
59214,62402,738.18
69539,43624,248.34
61274,32800,2735.63
47157,46182,1779.66
43796,28000,8329.59
66150,10702,519.59
86642,39890,2625.05
31048,92474,605.22
41036,21975,1744.89
31883,70800,280.9
30460,157822,1053.44
46367,34440,5511.92
47937,99005,2477.8
69605,188405,171.14
40555,203554,1734.9
47108,19999,2745.8
46416,37000,2514.78
64421,212003,2596.33
25838,92661,4943.19
30581,79600,1421.37
15560,61001,2127.95
77065,16010,3023.73
63785,40421,3434.95
52592,91613,1091.38
10838,11652,2267.95
6193,40000,1955.98
9008,65102,2827.13
70175,50002,1815.84
67347,184511,527.02
18626,49300,4595.94
88891,132782,569.69
26212,87005,3509.33
82935,170105,2038.2
35769,322069,1621.88
22308,22828,3220.23
48426,5583,3309.66
20620,55000,3680.63
59905,131009,2128.86
68089,40420,981.61
25002,40249,3228.22
66188,80692,296.38
37603,187310,773.24
42769,168622,4624.9
36343,53165,1494.93
5216,252032,725.52
16586,119248,2948.38
65615,25614,4052.48
26612,128200,268.41
4374,226122,2131.25
40456,44000,2451.88
35268,394911,184.73
70290,210586,3904.21
51829,29767,1587.69
10414,70521,2666.04
58906,99571,935.81
37393,187195,897.9
63494,7000,2694.23
1137,136670,2000.31
48550,60000,2185.42
22183,39222,3873.5
44694,32500,4925.59
87932,16000,703.14
46543,100011,2661.47
81564,220608,1824.11
82141,143015,2097.12
15349,145700,3149.32
15929,18589,3973.08
59892,112000,1653.91
5902,805150,821.59
62675,27408,2376.69
56975,19000,2549.54
21629,98536,3546.66
35395,47900,2400.31
76825,47050,1286.68
39774,152505,2715.83
9067,40001,2555.83
80135,53020,4363.93
1346,97525,469.31
80242,68069,3683.64
41940,208537,1763.59
80271,169554,2375.69
42731,12939,2186.85
53505,100009,673.77
27699,220402,423.75
58805,45486,976.16
81193,310324,2060.69
86758,76962,1974.32
85808,218250,1902.15
89086,97101,509.77
29115,163124,2067.69
30479,86855,1725.52
68592,163000,752.97
48368,145504,2121.01
72078,45500,595.14
68004,284963,549.17
47924,132704,2110.39
33699,114167,226.57
23497,144332,3863.22
61632,35000,3033.72
83200,98900,2222.11
23324,186570,2153.98
49806,26010,1856.55
41351,130300,1729.73
14563,185500,3428.17
69787,15272,151.41
49287,12200,2800.8
14493,32000,1696.03
45406,136026,2015.97
25762,65200,4920.35
65051,7782,2103.32
40005,29682,1870.3
71332,41034,580.6
52616,135050,1688.25
81986,95000,2551.11
70054,160725,2551.8
25116,68280,1612.3
80150,54450,2752.3
59233,45000,830.86
12491,74688,3418.42
85972,90120,1893.74
18019,79512,3542.64
73540,59641,4640.59
79342,128102,1854.91
65717,142417,2149.9
63784,185740,2305.82
56847,50005,916.28
40726,66630,2395.28
42992,49353,3222.85
45502,4500,6581.83
85762,40652,3709.83
78317,90308,2339.48
75265,184511,915.56
48464,34232,3397.23
19959,30029,3484.68
49288,23382,3452.63
87819,460263,298.56
75460,97002,1878.32
17662,116632,2565.19
3266,215455,451.93
59832,44642,2356.45
32777,54256,3880.44
39108,57855,3440.79
61175,101701,2115.03
87762,7114,518.27
78734,221179,1362.28
80372,45435,1870.86
28152,25000,427.37
46827,225303,4441.89
2863,173230,496.01
43317,65228,3726.85
9140,161415,6301.47
57094,186501,2003.4
4468,23382,3160.32
20729,39662,2497.41
75501,250000,820.24
33946,150008,469.1
26740,723132,229.38
23572,100529,2028.89
26114,149590,3687.16
65461,24000,3632.84
27742,226259,542.43
74601,171270,1125.64
10155,33511,2585.31
21534,28000,3429.56
57637,5265,818.13
6025,57896,2687.68
50209,141937,1820.36
23084,257516,2226.55
24193,143600,4462.6
1836,44324,933.92
58506,71161,1518.8
45107,150592,2227.98
22030,161682,2396.57
87252,117442,378.38
75453,45402,1033.82
13310,41540,2818.1
59036,45425,1261.58
45451,24000,2134.46
8119,150510,1856.84
48746,95660,2015.94
84944,158500,2615.69
24179,434420,2532.32
76156,143000,947.68
63518,24000,2351.06
25126,30000,2866.79
2946,29681,583.16
78629,90233,2802.92
89185,225000,373.29
9071,216743,2230.86
30235,95009,1336.54
85175,94802,2732.74
7659,21600,2315.9
19574,103511,2440.36
76672,54000,1239.07
41558,187052,2468.23
24896,198413,1319.06
86270,224334,3544.18
42149,605151,1443.41
48691,13782,2521.72
82066,103401,1589.94
57836,147649,1535.8
80136,208213,2442.72
51718,5500,1825.24
83463,130500,2011.33
51388,679200,1694.62
41851,72903,1556.51
32095,78800,345.11
52986,133212,1086.32
74354,103333,2481.2
67982,76740,433.22
13148,164769,3959.93
9573,51000,3128.57
61918,1109537,2933.52
48718,50000,2207.77
88682,117183,361.74
822,88400,972.52
73787,103011,2870.42
56427,64701,907.73
85965,93012,2365.51
21000,356050,1845.26
72172,14422,644.5
26990,71000,420.41
24083,256346,2023.84
67635,128306,760.31
78873,28809,1359.89
23293,119975,3283.9
44771,327078,2049.56
22274,28001,2857.78
24955,101008,1325.25
25826,48025,1706.47
4610,78474,2084.38
71822,205017,631.77
49450,108712,2669.23
51649,79037,1923.44
16533,116806,2261.83
6641,30025,1794.13
82140,388000,2191.51
8371,161866,3664.77
36287,66490,2600.61
45647,225042,2760.49
62619,81283,2608.44
67521,76386,1047
88557,100002,380.59
8505,103218,3379.15
29995,47610,1274.25
23876,131120,2338.11
48986,10362,4164.9
87673,75802,313.44
28807,5005,297.35
87672,105011,523.88
5476,41553,796.34
74686,91427,851.88
56069,36000,632.24
78361,105598,2107.22
50306,210000,1713.15
35467,63876,3813.45
73824,88022,2854.06
62861,263056,2306.66
82422,68347,3053.31
46879,27798,2800.01
50872,50000,3292.32
61510,68190,1860.22
31455,163411,605.43
47251,31005,2789.3
76811,87177,896.17
29159,750127,968.8
60898,82100,3544.39
46866,47986,3424.8
33205,307011,3212.05
41773,257170,1378.35
64187,28000,2458.95
1133,38010,563.01
18731,25908,1378.67
67563,62496,677.63
83080,45000,2714.82
52365,0,1115.08
46222,61690,2189.36
61764,17001,3566.05
55595,30000,663.59
77467,109479,1743.76
86993,105843,368.76
72456,5275,1284.88
84909,39000,2688.61
74648,204421,1428.32
61735,119511,2823.05
77588,393950,2972.13
17324,118163,2050.53
20899,75130,5097.8
82505,30682,3953.87
38172,49405,688.67
85958,187908,2617.7
62274,152805,2225.71
58852,450000,1161.87
82140,388000,2584.19
25623,104002,4212.18
69011,15001,204.27
65503,143928,4146.68
36402,210024,2812.03
66242,11760,558.38
17999,82420,2847.53
30742,257102,2237.52
80007,188680,2568
3082,125564,255.48
15320,141009,4962.77
71569,86026,1017.61
2669,139584,286.96
37453,27100,915.85
80208,250010,3950.93
56839,104400,1154.02
33781,656335,267.35
56403,18990,1139.66
42322,105019,2179.05
42089,40052,1906.96
71804,60370,514.72
74646,195991,909.26
4979,544815,3219.74
51557,20000,2012.52
83281,80000,2073.21
28058,1e+05,387.32
33812,1,195.12
71922,46676,457.31
46896,16140,2277.51
69087,103004,710.34
40436,123526,3584.1
35447,44100,1876.23
40229,65808,3183.5
35814,68200,1849.89
57891,126308,1116.95
2738,180555,255.58
29057,40300,1397.4
83538,55000,5167.67
28505,172018,977.65
39639,84058,3642.99
86517,94930,2146.53
46398,351802,3571.86
86452,770529,3504.04
7514,184916,3370.17
45271,36000,3780.13
23800,28095,3175.01
27835,37000,306.92
81734,91731,2172.21
8076,15222,4263.88
70685,63503,1997.1
85158,103000,2915.15
81863,90467,1763.11
44671,308003,3225.59
59280,82420,924.65
14110,61560,4500.61
8050,24715,4119.2
12817,70000,3764.28
82334,24000,2573.68
84394,83361,4994.69
27590,70395,218.14
55755,50385,1364.38
51660,117090,945.31
12690,120395,3195.12
23372,208040,3067.09
86519,93040,2047.65
67646,179324,504.7
10691,258000,4265.74
51746,136404,1909.26
71999,117813,1048.71
79216,172005,1493.42
49843,214061,2244.27
69245,11883,129.52
32186,10680,4342.33
61919,59103,4450.33
87922,110285,702.02
35739,45069,3813.52
72562,77000,543.61
8798,457126,2671.25
4204,488908,3799.83
35801,150042,2873.12
10409,60679,4354.96
18321,21002,4787.1
30103,48989,1051.24
29726,209663,874.85
45257,105000,4376.73
40408,126251,2949.96
5922,97347,792.53
19105,1207,2977.81
17815,116330,3258.06
49206,34360,2299.76
10177,10548,2170.63
22850,218001,3947.5
68029,903367,880.69
77766,108972,1923.36
35735,42062,2001.74
20847,53550,3449.64
3694,98598,3336.96
3073,27435,175.02
6754,56847,1866.41
15602,5800,2267.6
6739,62290,3865.84
76038,122146,2477.37
64418,22975,2740.48
71356,92480,767.36
33227,93061,2695.09
11770,336642,1967.93
18157,75004,1982.2
15079,113079,4173.86
66668,140164,574.85
27846,152000,227.34
45251,197566,1917.29
13587,136000,3344.36
73024,120000,1383.58
66231,14820,506.21
12762,56420,2564.89
24276,54576,2756.26
81765,194154,2001.17
1712,280027,566.61
81678,30013,2213.92
26425,168000,4046.56
23447,52100,2055.88
42251,111106,1614.91
47200,16800,2469.44
44019,78500,2156.93
29863,36000,731.67
68636,109791,885.58
27641,26289,297.82
32569,90000,5343.47
41316,112118,2672.97
2016,67175,452.2
36584,286000,2880.63
17153,134900,1458.63
28604,35912,578.24
47859,40504,2294.24
10710,24000,2184.87
27783,35001,206.05
61096,300012,2287.94
33798,146600,324.53
81736,104700,1896.25
22687,62340,3131.71
31176,93288,895.85
31908,51413,515.11
